id,dateAdded,dateUpdated,address,city,province,postalCode,latitude,longitude,primaryCategories,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,priceRangeMin,priceRangeMax
7522,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,13.99,13.99,Housemade lemongarlic shrimp with caramelized onions mozzarella Parmesan and red chili topped with fresh arugula and wild Greek oregano,Shrimp Scampi Pizza,California Pizza Kitchen,25,40
7523,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,16.29,16.29,,Catering Carne Asada Pizza,California Pizza Kitchen,25,40
7524,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,13.99,13.99,The classic Italian tomatoes with fresh mozzarella fresh basil and Parmesan Vegetarian,Margherita Pizza,California Pizza Kitchen,25,40
7525,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,12.79,12.79,Vegetarian,Catering 5 Cheese and Fresh Tomato Pizza,California Pizza Kitchen,25,40
7526,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,5.59,5.59,Crisp romaine tossed with your choice of dressing and topped with Cheddar Goldfish Includes choice of a fountain beverage lemonade apple juice milk or chocolate milk,Kid39s California Pizza Kitchen Salad,California Pizza Kitchen,25,40
7527,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,15.79,15.79,,Catering The Works Pizza,California Pizza Kitchen,25,40
7528,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,116.99,116.99,,Pizza,California Pizza Kitchen,25,40
7529,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,11.95,11.95,Cremini mushrooms sauteed spinach and California olive oil with Romano and Parmesan Served with choice of salad Vegetarian,Shaved Mushroom and Spinach Pizza and Salad Lunch Duo,California Pizza Kitchen,25,40
7530,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,13.99,13.99,Vegetarian,Catering Wild Mushroom Pizza,California Pizza Kitchen,25,40
7531,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,13.99,13.99,A combination of rustic and spicy pepperoni with fresh mozzarella and wild Geek oregano,Pepperoni Pizza,California Pizza Kitchen,25,40
7532,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,13.99,13.99,Chipotle adobo sauce shaved poblanos and Monterrey Jack with house made roasted corn and black bean salsa fresh cilantro and tangy lime crema,Spicy Chipotle Chicken Pizza,California Pizza Kitchen,25,40
7533,2015-07-09T21:15:13Z,2018-05-12T03:13:35Z,6000 Glades Rd,Boca Raton,FL,33431,26.368129,-80.134717,Accommodation & Food Services,,11.95,11.95,Broccolini eggplant Cremini mushrooms sundried tomatoes roasted corn red onions and mozzarella Served with choice of soup Vegetarian,California Veggie Pizza and Soup Lunch Duo,California Pizza Kitchen,25,40
